host_id,host_since,name,neighbourhood,property_type,room_type,beds,number_of_reviews,price,review_scores_rating,date_difference,year
20233558,2014-08-18,Huge sparkling 3-bed 3-bath w/views,Brooklyn,Apartment,Entire home/apt,4.0,0,300,92.05056465561094,378 days,2014
20240467,2014-08-18,Union Square 1BD/1BATH,Manhattan,Apartment,Entire home/apt,2.0,0,170,92.05056465561094,378 days,2014
20240418,2014-08-18,East Village 1BD,Manhattan,Apartment,Entire home/apt,1.0,0,250,92.05056465561094,378 days,2014
20218661,2014-08-18,"Bright, Central, Flatiron Beauty",Manhattan,Apartment,Entire home/apt,2.0,0,182,92.05056465561094,378 days,2014
20240243,2014-08-18,Great Apartment in East Harlem,Manhattan,Apartment,Entire home/apt,2.0,0,125,92.05056465561094,378 days,2014
20222147,2014-08-18,Beautiful Harlem 1 Bedroom Apt,Manhattan,Apartment,Entire home/apt,2.0,2,150,80.0,378 days,2014
20206594,2014-08-18,Gorgeous Upper East Side 2 BR Condo,Manhattan,Apartment,Entire home/apt,2.0,4,499,100.0,378 days,2014
20231898,2014-08-18,Modern and Spacious 1BD in LIC,Queens,Apartment,Entire home/apt,1.0,2,135,100.0,378 days,2014
20234611,2014-08-18,"1BR w/ Pull-Out Queen, AC, WiFi",Queens,Apartment,Entire home/apt,2.0,0,100,92.05056465561094,378 days,2014
20225598,2014-08-18,1 room avail in loft aparttment,Brooklyn,Apartment,Private room,1.0,0,80,92.05056465561094,378 days,2014
20225962,2014-08-18,Midwood Rest,Brooklyn,Apartment,Private room,1.0,1,55,92.05056465561094,378 days,2014
20192028,2014-08-18,Spacious room is Park Slope,Brooklyn,Apartment,Private room,1.0,1,55,100.0,378 days,2014
20217469,2014-08-18,Cozy Room For Female Student,Brooklyn,Apartment,Private room,1.0,6,80,93.0,378 days,2014
20238862,2014-08-18,Nice cozy sunny private room,Brooklyn,Bed & Breakfast,Private room,1.0,20,80,90.0,378 days,2014
